SampleID,SampleRowID,StationCode,SampleDate,SampleTime,MethodCode,GearID,GearConditionCode,SampleAltered,WeatherCode,VegetationRank,MicrocystisVisualRank,YSI Handheld #,WaterTemperature,Secchi,Too Clear For Secchi,Conductivity,SpCnd,DO,pH,Turbidity,Entered By,Checked By,UserName,AgencyCode,s_ColLineage,s_Generation,s_Lineage,DataCorrectionComments
7337,{CD599608-44B3-47ED-9626-A9E0FB1F2A62},STTD,1/30/2017,1:05:00 PM,RSTR,RSTR8,1,No,CLD,,,2,9.30,0.2,FALSE,112,160,10.11,7.54,37.80,AS,rf,,,,,,
7338,{1B815F48-10D2-44E3-9221-3F4E4EE3B6A2},STTD,1/30/2017,12:05:00 PM,RSTR,RSTR8,1,No,CLD,,,2,9.30,0.2,FALSE,112,160,10.11,7.54,37.80,AS,rf,,,,,,
7339,{E0331BAD-DCAA-45F9-97E7-787907EF9BF7},PCS,1/30/2017,10:20:00 AM,FKTR,FKTR,1,No,CLD,,,2,9.00,0.27,FALSE,111,160,10.22,7.35,49.80,AS,ap,,,,,,
7340,{6561FA64-5C96-4AA7-BE3F-61E703CD8AAC},PCS,1/31/2017,2:40:00 PM,FKTR,FKTR,1,No,CLD,,,2,9.80,0.21,FALSE,113,159,9.89,7.52,44.50,AS,,,,,,,
7341,{C8C99DEA-A755-4300-950C-8C630D0779A5},STTD,1/31/2017,1:20:00 PM,RSTR,RSTR8,1,No,CLD,,,2,9.20,0.19,FALSE,107,54,9.96,7.30,36.60,AS,rf,,,,,,
7342,{80862428-4E6C-497C-9701-C4EF45226695},STTD,1/31/2017,10:20:00 AM,RSTR,RSTR8,1,No,FOG,,,2,9.20,0.19,FALSE,107,154,9.96,7.30,36.60,AS,rf,,,,,,
7343,{5E532318-612E-41F2-990E-E799EB07F2F8},BL5,1/31/2017,11:10:00 AM,BSEIN,SEIN50,1,No,FOG,,,2,9.60,0.25,FALSE,113,160,9.90,7.48,37.37,AS,ap,,,,,,Mean turbidity not calculated on sheet and turbidity vial value was entered on the sheet. Corrected turbidity from 50 to 37.37; Added in MSS with FL of 62 to data sheet
7344,{3E4C5285-8AD2-48A8-BDD5-CA0031A0F5E3},BL4,1/31/2017,12:10:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,10.10,0.28,FALSE,110,154,9.78,7.54,33.20,AS,jj,,,,,,"Turbidity figure was ""44"" from vial. I averaged the 3 field turbidity #'s = ""33.2"""
7345,{0FC76586-1973-4596-AA9D-F9E3956B87E0},PCS,2/1/2017,3:30:00 PM,FKTR,FKTR,1,No,FOG,,,2,9.50,0.28,FALSE,122,174,9.74,7.61,37.70,rf,,,,,,,
7346,{54DBF91A-4A53-4639-A2F0-806AEFDE3CFD},BL1,2/1/2017,2:50:00 PM,BSEIN,SEIN50,1,No,FOG,,,2,9.50,0.28,FALSE,122,174,9.74,7.61,37.70,rf,jj,,,,,,
7347,{51E9B783-CEB9-4E76-9629-2FBBD9AA8D46},FW1,2/1/2017,8:30:00 AM,BSEIN,SEIN50,1,No,FOG,,,2,8.50,0.3,FALSE,101,148,10.95,7.63,26.40,rf,PAR,,,,,,
7348,{39A8E109-1B33-422F-BB32-2A7A0A19886C},SB2,2/1/2017,10:25:00 AM,BSEIN,SEIN50,1,No,FOG,,,2,8.70,0.4,FALSE,96,140,8.75,7.36,22.20,rf,jj,,,,,,
7349,{7F4ACDFD-BE9F-4FD5-B780-4456763A9435},RD22,2/1/2017,9:45:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,8.60,0.16,FALSE,109,158,10.75,7.71,43.80,rf,jj,,,,,,
7350,{711C05EE-852A-4B2D-9A49-BBD67A16AC4E},YBI80,2/1/2017,11:49:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,9.80,0.14,FALSE,99,139,6.99,7.33,90.90,rf,jj,,,,,,
7351,{36AB75A8-758F-40E9-BDBB-D93A2A15E868},AL1,2/1/2017,12:45:00 PM,BSEIN,SEIN50,1,No,FOG,,,2,9.30,0.22,FALSE,130,185,9.93,7.61,38.80,rf,jj,,,,,,
7352,{E39145F4-41F4-4C70-9C76-D2A9ACDC7F39},AL4,2/1/2017,1:45:00 PM,BSEIN,SEIN50,1,No,FOG,,,2,9.50,0.29,FALSE,123,175,9.70,7.65,35.50,rf,jj,,,,,,
7353,{CDDEE475-9A68-4946-B140-59E4F5ECE7FD},LIHFS,2/1/2017,2:20:00 PM,BSEIN,SEIN50,1,No,FOG,,,2,9.70,0.22,FALSE,121,170,9.51,7.57,32.90,rf,jj,,,,,,
7354,{78971862-6745-43C9-A349-E692E2D0CCBD},STTD,2/2/2017,9:45:00 AM,RSTR,RSTR8,1,No,CLD,,,2,9.40,0.23,FALSE,131,186,9.59,7.48,37.70,rf,as,,,,,,
7355,{DB353D1D-8CB9-4444-8732-B5250830C06E},STTD,2/2/2017,11:15:00 AM,RSTR,RSTR8,2,No,CLD,,,2,9.40,0.23,FALSE,131,186,9.59,7.48,37.70,rf,as,,,,,,
7356,{B8978D00-BC14-40D8-AABA-98812B948EF0},PCS,2/2/2017,1:00:00 PM,FKTR,FKTR,1,No,CLD,,,2,9.90,0.24,FALSE,142,200,9.91,7.68,44.00,rf,,,,,,,
7357,{188FF9B5-77C5-43E6-9E1D-4B48F4EDB621},STTD,2/3/2017,10:05:00 AM,RSTR,RSTR8,1,No,CLD,,,2,10.60,0.23,FALSE,149,206,9.90,7.66,40.10,rf,as,,,,,,
7358,{E1E4A021-C694-4970-A379-8EA13AF8DB05},STTD,2/3/2017,11:05:00 AM,RSTR,RSTR8,2,No,CLD,,,2,10.60,0.23,FALSE,149,206,9.90,7.66,40.10,rf,as,,,,,,
7359,{EB0CF2A8-DAD1-4BC8-917A-30D64865ACB0},STTD,2/3/2017,11:35:00 AM,RSTR,RSTR8,1,No,CLD,,,2,10.60,0.23,FALSE,149,206,9.90,7.66,40.10,rf,as,,,,,,
7360,{ADBCF81E-6B16-460B-B102-0E37C3097D12},STTD,2/3/2017,12:35:00 PM,RSTR,RSTR8,3,No,CLD,,,2,10.60,0.23,FALSE,149,206,9.90,7.66,40.10,rf,as,,,,,,
7361,{7AF16D4E-4E18-4BFC-AC1E-1D1331915FE8},PCS,2/3/2017,2:30:00 PM,FKTR,FKTR,1,No,RAN,,,2,10.70,0.22,FALSE,140,193,10.26,7.79,38.30,rf,,,,,,,
7362,{42D6C625-1A1F-401E-8B6E-CF8ADFEC6A8A},PCS,2/6/2017,2:27:00 PM,FKTR,FKTR,1,No,RAN,,,2,11.40,0.19,FALSE,134,180,10.16,7.77,44.20,rf,ap,,,,,,
7363,{E50C691B-DCAB-4CC6-B345-1E41BAB0813E},STTD,2/6/2017,10:15:00 AM,RSTR,RSTR8,1,No,RAN,,,2,10.90,0.23,FALSE,114,156,10.14,7.62,33.60,rf,as,,,,,,
7364,{324A95F6-D1F2-4BD2-B3D7-0684FD5C56EE},STTD,2/6/2017,12:15:00 PM,RSTR,RSTR8,2,No,RAN,,,2,10.90,0.23,FALSE,114,156,10.14,7.62,33.60,rf,as,,,,,,
7365,{F42E7F7D-2305-4340-9647-B58382DA9619},PCS,2/7/2017,2:16:00 PM,FKTR,FKTR,1,No,CLD,,,2,12.10,,FALSE,112,149,10.22,7.84,51.60,rf,,,,,,,
7366,{02604138-FF99-4D2C-92B4-3E9C13BB626B},FW1,2/7/2017,9:24:00 AM,BSEIN,SEIN50,1,No,RAN,,,2,11.70,0.16,FALSE,111,149,10.37,7.74,68.70,rf,,,,,,,
7367,{540F9F64-A83C-4FC4-ADA6-25D60BB9A883},SB1,2/7/2017,10:47:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,10.90,0.24,FALSE,83,114,7.96,7.28,25.60,rf,PAR,,,,,,
7368,{180FFC13-5307-4A82-B74A-FFC0C285FDDB},RD22,2/7/2017,10:14:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,11.70,0.14,FALSE,115,154,10.22,7.81,68.60,rf,PAR,,,,,,
7369,{7CD50A9C-2DFA-4D0A-9CC3-E15185F1ACE5},YBI80,2/7/2017,12:50:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,13.40,0.05,FALSE,170,219,8.97,7.79,268.60,rf,PAR,,,,,,SASQ and TFS were missing from entry
7370,{42DF52DF-0AC7-4972-88B3-5E86D52A9230},AL1,2/8/2017,2:50:00 PM,BSEIN,SEIN50,1,No,RAN,,,3,11.60,0.18,FALSE,70,94,10.45,7.54,54.50,rf,PAR,,,,,,
7371,{C42399EA-F007-4CEF-9EB2-4C93A53688AF},AL4,2/8/2017,2:09:00 PM,BSEIN,SEIN50,1,No,CLD,,,3,12.10,0.2,FALSE,87,116,10.19,7.63,57.60,rf,PAR,,,,,,
7372,{6FA966E9-5045-48D7-BA8B-910D2CFE2296},LIHFS,2/8/2017,1:15:00 PM,BSEIN,SEIN50,1,No,RAN,,,3,12.80,0.15,FALSE,99,129,9.20,7.53,54.20,rf,PAR,,,,,,
7373,{D5B1A097-55A4-4A6B-88ED-B39B4CD40FE2},BL1,2/8/2017,12:30:00 PM,BSEIN,SEIN50,1,No,RAN,,,3,12.10,0.15,FALSE,96,127,9.97,7.64,70.90,rf,PAR,,,,,,
7374,{03131B36-269F-4458-90E1-09798AC846A0},BL4,2/8/2017,11:04:00 AM,BSEIN,SEIN50,1,No,RAN,,,3,12.20,0.24,FALSE,104,138,9.80,7.65,42.70,rf,PAR,,,,,,
7375,{B28313B3-F217-4E4E-B030-346BEBB03AA9},BL5,2/8/2017,9:50:00 AM,BSEIN,SEIN50,2,No,RAN,,,3,12.20,0.23,FALSE,113,150,9.74,7.68,40.80,rf,PAR,,,,,,
7376,{61724928-E130-488D-A7AC-CC6A892F64A8},STTD,2/15/2017,2:25:00 PM,RSTR,RSTR8,1,No,CLD,,,2,9.50,0.19,FALSE,52,74,11.05,7.41,57.00,rf,as,,,,,,
7377,{B18BF5A9-3C89-457A-B66F-66C7977286F0},STTD,2/15/2017,12:25:00 PM,RSTR,RSTR8,1,No,CLD,,,2,9.50,0.19,FALSE,52,74,11.05,7.41,57.00,rf,as,,,,,,
7378,{620624AD-171B-4F17-A2F9-1289D0BFC7FD},BL1,2/15/2017,4:20:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,9.70,0.21,FALSE,53,75,11.20,7.50,49.70,rf,PAR,,,,,,
7379,{8471AE59-63A2-4F6B-8A20-6CF75402192F},BL4,2/15/2017,1:03:00 PM,BSEIN,SEIN50,1,No,RAN,,,2,9.70,,FALSE,53,74,10.81,7.42,49.10,rf,PAR,,,,,,
7380,{C50CBBA5-C6B0-420B-8897-8156B380C490},FW1,2/14/2017,8:43:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,9.00,0.16,FALSE,50,71,11.40,7.31,66.40,rf,jj,,,,,,
7381,{582B7C56-08F0-40A8-BEEE-AAE6D4B1B749},SB1,2/14/2017,10:08:00 AM,BSEIN,SEIN50,1,No,FOG,,,2,9.50,0.21,FALSE,52,73,11.23,7.47,66.70,rf,jj,,,,,,
7382,{11742741-424B-48B7-9B71-FCFDB866724E},RD22,2/14/2017,9:17:00 AM,BSEIN,SEIN50,2,No,FOG,,,2,9.70,0.14,FALSE,65,92,10.73,7.53,72.80,rf,jj,,,,,,
7383,{5370E3C9-84E1-46A2-8126-E66048A16418},YBI80,2/14/2017,11:56:00 AM,BSEIN,SEIN50,1,No,CLR,,,2,12.50,0.13,FALSE,292,384,8.77,8.00,85.10,rf,jj,,,,,,
7384,{63B0B884-13FB-4468-B7CD-FFED9C71BE78},AL1,2/14/2017,1:04:00 PM,BSEIN,SEIN50,1,No,CLR,,,2,10.50,0.16,FALSE,55,77,11.02,7.58,57.60,rf,jj,,,,,,
7385,{C2359583-41DD-4D22-B4B1-34B01DDE803C},AL4,2/14/2017,2:41:00 PM,BSEIN,SEIN50,1,No,CLR,,,2,10.40,0.14,FALSE,54.6,75.7,11.01,7.53,68.00,AS,jj,,,,,,"Lab turbidity entered. Calculated average field turbidity, entered onto database. JJ"
7386,{EAB56E67-DFB3-4B1A-B78B-219438249FF0},LIHFS,2/14/2017,3:48:00 PM,BSEIN,SEIN50,1,No,CLR,,,2,11.50,0.14,FALSE,59,79,10.36,7.43,60.40,AS,jj,,,,,,"Turbidity data from vial - calculated mean NTU, entered onto database (60.4). JJ"
7387,{D8352E44-BCF4-4742-A714-3555550E1EEC},BL5,2/15/2017,10:00:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,10.00,0.22,FALSE,56,78,8.94,7.02,41.50,AS,PAR,,,,,,NTU listed was for vial not YSI
7388,{8FC55C7D-746D-4E31-B604-2ABF355FF39F},STTD,2/16/2017,11:20:00 AM,RSTR,RSTR8,1,No,CLD,,,3,10.10,0.2,FALSE,54,76,11.15,7.40,49.80,AS,SF,,,,,,changed to ave. turbidity instead of vial
7389,{4ADD297C-2DB1-4EF5-8344-31AA65269AA3},STTD,2/16/2017,1:32:00 PM,RSTR,RSTR8,1,No,CLD,,,3,10.10,0.2,FALSE,54,76,11.15,7.40,49.80,AS,SF,,,,,,changed to ave. turbidity instead of vial
7390,{9D014556-1EA3-496E-93BC-7FDEE5EB35B8},AL1,2/21/2017,12:40:00 PM,BSEIN,SEIN50,1,No,CLD,,,1,10.70,0.18,FALSE,58,80,11.08,7.86,56.70,AS,PAR,,,,,,"Turbidity listed was from vial not YSI, correct NTU was entered"
7391,{F25D2F3A-E6A4-44BF-8988-0095BB9BBA5A},AL4,2/21/2017,1:39:00 PM,BSEIN,SEIN50,1,No,RAN,,,1,10.50,0.23,FALSE,,79,11.10,7.94,55.70,AS,PAR,,,,,,
7392,{2DD81A47-ECAC-4839-8C52-C737BD544A4E},BL1,2/21/2017,3:02:00 PM,BSEIN,SEIN50,1,No,CLD,,,1,10.20,0.15,FALSE,,79,11.15,7.92,129.00,as,PAR,,,,,,"date was listed as 22nd instead of 21st, NTU listed was for vial not YSI"
7393,{30BCD492-D399-4D73-9C50-6492B04C6C1F},RD22,2/21/2017,9:30:00 AM,BSEIN,SEIN50,1,No,CLR,,,1,10.50,0.2,FALSE,,105,10.59,6.73,44.10,rf,PAR,,,,,,
7394,{0FE5098E-48FE-42E4-9734-F548AE2692EB},SB1,2/21/2017,10:10:00 AM,BSEIN,SEIN50,1,No,CLD,,,1,10.00,0.25,FALSE,52,73,11.20,7.64,41.10,rf,PAR,,,,,,
7395,{B8C411E0-376F-41B3-9318-6E9707682193},YBI80,2/21/2017,11:25:00 AM,BSEIN,SEIN50,1,No,CLD,,,1,12.30,0.06,FALSE,,155,9.41,7.79,468.30,rf,PAR,,,,,,
7396,{EDAFF350-E576-478C-A12B-EC4A8B9D2DF5},LIHFS,2/21/2017,2:17:00 PM,BSEIN,SEIN50,1,No,RAN,,,1,10.80,0.2,FALSE,,79,10.81,7.92,55.60,rf,PAR,,,,,,
7397,{1664B5AA-AD05-447A-8DC7-165C102B4D57},BL4,2/24/2017,11:12:00 AM,BSEIN,SEIN50,2,No,CLR,,,1,9.50,0.25,FALSE,52,73,11.19,7.73,39.20,rf,PAR,,,,,,
7398,{38D19342-F44B-4C3D-90F5-D59F559BB4B7},BL5,2/24/2017,10:16:00 AM,BSEIN,SEIN50,1,No,CLR,,,1,10.20,0.3,FALSE,58,80,9.68,7.42,30.80,rf,ap,,,,,,
7399,{55B79289-3FB8-40C3-B50D-1F2444BF44E9},SB2,2/27/2017,8:59:00 AM,BSEIN,SEIN50,1,No,CLR,,,2,8.80,0.24,FALSE,48,69,,7.38,29.50,rf,ap,,,,,,need to convert 98% DO to the value we want
7400,{32905694-0976-4253-9076-F29E71BED290},LIHFS,2/27/2017,10:20:00 AM,BSEIN,SEIN50,1,No,CLR,,,2,9.50,0.24,FALSE,54,77,,7.59,30.60,rf,ap,,,,,,convert 99.7% DO to value we want
7401,{B9546C84-A602-4CC2-8F51-D50CAD1C671E},STTD,3/6/2017,1:25:00 PM,RSTR,RSTR8,1,No,CLD,,,2,10.30,0.19,FALSE,101,141,10.60,7.65,51.10,rf,SF,,,,,,
7402,{A397361A-2791-4C93-9C11-8E6E8E0D28AA},STTD,3/6/2017,2:25:00 PM,RSTR,RSTR8,1,No,CLD,,,2,10.30,0.19,FALSE,101,141,10.60,7.65,51.10,rf,SF,,,,,,
7403,{FC8A69A5-0763-4C92-B5EB-088A03836B84},FW1,3/7/2017,8:45:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,9.70,0.25,FALSE,103,146,11.19,7.65,73.80,rf,ap,,,,,,
7404,{08C48447-5C30-4B37-8873-FEC2FFF8E655},RD22,3/7/2017,9:35:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,9.50,0.24,FALSE,98,139,10.99,7.80,49.20,rf,ap,,,,,,
7405,{EC92C1E1-9C43-4E5A-BCFB-B1DE4A2F3C36},SB1,3/7/2017,10:15:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,10.50,0.35,FALSE,458,633,10.01,8.21,21.90,rf,ap,,,,,,
7406,{8D2E9DEA-0453-4477-B5C8-06392CC3985E},YBI80,3/7/2017,11:48:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,11.80,0.28,FALSE,396,528,7.74,7.88,42.40,AS,ap,,,,,,
7407,{A9D61F7C-81E9-4991-9387-9B68A6BA08CC},LIHFS,3/7/2017,3:30:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,11.70,0.19,FALSE,111,149,10.65,7.86,44.40,AS,ap,,,,,,"Added comment ""just below high flow"""
7408,{C82BEACB-E5F0-40FA-8179-A09FFEA8F1A5},BL1,3/7/2017,1:45:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,11.20,0.26,FALSE,110,149,10.66,7.89,43.70,AS,ap,,,,,,"Added comment ""high flow"""
7409,{15F80634-748C-47EC-A4B4-7E67908865EB},PCS,3/7/2017,3:10:00 PM,FKTR,FKTR,1,No,CLD,,,2,11.20,0.26,FALSE,110,149,10.66,7.89,43.70,AS,ap,,,,,,"Added comment ""Shifted slightly downstream"""
7410,{3E87E2B6-23CD-45EB-BF62-37366A923410},PCS,3/8/2017,12:35:00 PM,FKTR,FKTR,1,No,CLR,,,1,12.20,0.23,FALSE,113,150,10.57,7.66,38.70,AS,,,,,,,Corrected DO from 1.06 to 10.57
7411,{5ED1A49C-A38C-4338-9F56-A51D23BCA9A9},PCS,3/9/2017,1:40:00 PM,FKTR,FKTR,1,No,CLD,,,1,13.40,0.26,FALSE,118,152,10.58,7.68,34.80,AS,,,,,,,
7412,{40DED5CF-1F26-4B43-AB86-AD8F5C09E605},STTD,3/9/2017,10:12:00 AM,RSTR,RSTR8,1,No,CLR,,,1,11.70,0.21,FALSE,107,144,10.15,7.61,36.00,AS,SF,,,,,,
7413,{1C4C2037-0F73-42A7-AB72-937D13F2A088},STTD,3/9/2017,12:30:00 PM,RSTR,RSTR8,1,No,CLR,,,1,11.70,0.21,FALSE,107,144,10.15,7.61,36.00,AS,SF,,,,,,
7414,{415AD5F6-2C3D-4A55-B9BB-BCB5CB1C619F},AL1,3/10/2017,3:55:00 PM,BSEIN,SEIN50,1,No,CLR,,,3,14.50,0.25,FALSE,194,243,11.70,8.25,44.70,AS,ap,,,,,,
7415,{2ACA46F7-F74F-4071-AC0C-7360B06ADF9E},AL4,3/10/2017,3:15:00 PM,BSEIN,SEIN50,1,No,CLR,,,3,14.50,0.3,FALSE,174,217,11.22,8.12,42.90,AS,ap,,,,,,Added in weight of 3.85 g for CHN to data sheet
7416,{3686FC74-8D0A-41FC-8711-5B25F4EF1908},BL4,3/10/2017,12:01:00 PM,BSEIN,SEIN50,1,No,CLD,,,3,12.70,0.24,FALSE,123,160,9.74,7.65,39.40,AS,ap,,,,,,
7417,{A46BC518-1021-4F25-9B41-12F75BF9B3BF},BL5,3/10/2017,10:00:00 AM,BSEIN,SEIN50,1,No,CLD,,,3,12.80,0.18,FALSE,114,148,9.73,7.63,39.70,AS,ap,,,,,,"Added comment ""perpindicular beach seine""; Corrected substrate from blank to Mud"
7418,{0451DFC0-C7E6-4BE4-9B20-99E2E3BF9754},STTD,3/10/2017,9:20:00 AM,RSTR,RSTR8,1,No,CLD,,,3,12.70,0.24,FALSE,123,160,9.74,7.65,39.40,AS,SF,,,,,,
7419,{EB6F53BD-A33C-432F-B74D-702A6C1A2BB5},STTD,3/10/2017,11:40:00 AM,RSTR,RSTR8,1,No,CLD,,,3,12.70,0.24,FALSE,123,160,9.74,7.65,39.40,AS,SF,,,,,,
7420,{EBAAD959-F2E7-4010-AAD6-7607DE784E50},STTD,3/10/2017,1:10:00 PM,RSTR,RSTR8,1,No,CLD,,,3,12.70,0.24,FALSE,123,160,9.74,7.65,39.40,AS,SF,,,,,,
7421,{9203DEA0-2F86-4661-A6BE-50953B722DD6},PCS,3/13/2017,12:51:00 PM,FKTR,FKTR,1,No,CLR,,,3,18.10,0.27,FALSE,352,405,12.09,8.56,29.30,AS,ap,,,,,,
7422,{A8176792-4C1A-4483-9702-CF907461D073},STTD,3/13/2017,10:40:00 AM,RSTR,RSTR8,1,No,CLR,,,3,16.40,0.28,FALSE,305,365,10.35,8.29,28.40,AS,SF,,,,,,
7423,{83D99991-04D7-4722-9CE7-BD844BE779D0},STTD,3/13/2017,11:40:00 AM,RSTR,RSTR8,1,No,CLR,,,3,16.40,0.28,FALSE,305,365,10.35,8.29,28.40,AS,SF,,,,,,
7424,{8BF2A5DA-04E2-4C4F-B77E-65B9DC30312D},STTD,3/13/2017,2:10:00 PM,RSTR,RSTR8,1,No,CLR,,,3,17.30,0.28,FALSE,316,371,11.25,8.47,27.80,AS,SF,,,,,,
7425,{FC27EC11-2F43-4B33-82B0-820DA0AAD1BB},STTD,3/14/2017,9:30:00 AM,RSTR,RSTR8,1,No,CLR,,,2,17.20,0.29,FALSE,340,400,10.19,8.09,22.90,AS,SF,,,,,,
7426,{8AA41E22-9FE9-4639-B55C-92C2B1CF92F9},PCS,3/10/2017,2:10:00 PM,FKTR,FKTR,1,No,CLD,,,3,13.30,0.27,FALSE,163,210,10.19,7.84,37.30,AS,,,,,,,
7427,{D57BD89E-DD41-49FB-BA37-94AEE65A5DA6},STTD,3/14/2017,12:30:00 PM,RSTR,RSTR8,1,No,CLR,,,2,18.30,0.28,FALSE,353,404,11.00,8.15,23.10,AS,SF,,,,,,
7428,{959942A1-10FA-4225-9F5B-C9FE7ACC9395},PCS,3/14/2017,1:25:00 PM,FKTR,FKTR,1,No,CLR,,,2,19.40,0.34,FALSE,396,443,12.07,8.29,21.10,AS,,,,,,,
7429,{337CA1EB-AB4A-4013-BE8F-5EA40B680488},PCS,3/15/2017,1:00:00 PM,FKTR,FKTR,,No,CLD,,,2,19.40,0.22,FALSE,411,462,10.46,8.31,80.70,AS,,,,,,,
7430,{CC8332CA-C886-48F8-ACFE-199C0BE56796},SB2,3/15/2017,8:15:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,17.50,0.47,FALSE,116,136,10.10,8.33,18.70,AS,ap,,,,,,
7431,{4BEEE030-6512-4A84-8653-631784BE5F28},YBI80,3/15/2017,9:59:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,17.30,0.18,FALSE,177,208,7.66,7.46,83.50,AS,ap,,,,,,
7432,{E036D951-5849-442E-A92B-D19A37C75E51},AL1,3/15/2017,10:10:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,18.80,0.44,FALSE,414,470,11.82,8.40,18.30,AS,ap,,,,,,
7433,{9D33C741-56E0-41AE-AED3-055C2BD2E025},AL4,3/16/2017,11:36:00 AM,BSEIN,SEIN50,1,No,CLR,,,2,17.10,0.4,FALSE,397,467,9.50,8.17,20.60,AS,ap,,,,,,
7434,{FA5D3309-B0D8-4630-B8F8-6BA5A253EA72},LIHFS,3/15/2017,11:05:00 AM,BSEIN,SEIN50,,No,CLD,,,2,18.90,0.41,FALSE,407,460,10.88,8.31,19.00,AS,ap,,,,,,Corrected weather from blank to CLD
7435,{BB39B8A9-E5B0-4D1C-A737-9770AE444813},BL1,3/15/2017,12:27:00 PM,BSEIN,SEIN50,1,No,CLD,,,2,19.40,0.22,FALSE,411,462,10.46,8.31,80.70,AS,ap,,,,,,
7436,{2C13DC30-9665-484E-8740-BCA33424A62C},BL5,3/16/2017,10:13:00 AM,BSEIN,SEIN50,1,No,CLD,,,2,17.50,0.27,FALSE,369,431,9.20,8.16,30.90,AS,ap,,,,,,
7437,{7BC78AFD-6E70-45FD-BACE-742B8ECAF14B},STTD,3/16/2017,2:00:00 PM,RSTR,RSTR8,1,No,CLR,,,2,18.00,0.32,FALSE,380,439,9.72,8.22,20.70,AS,SF,,,,,,
7438,{1AB78DB6-EAA9-4DA8-88D0-9FA223A2DC54},PCS,3/16/2017,12:20:00 PM,FKTR,FKTR,1,No,CLR,,,2,17.90,0.41,FALSE,400,463,9.68,8.21,20.30,AS,,,,,,,
7439,{6775D57C-AD8F-488A-B262-82BAB412E4A0},STTD,3/16/2017,9:30:00 AM,RSTR,RSTR8,1,No,CLR,,,2,16.70,0.28,FALSE,364,433,8.87,7.82,22.70,AS,SF,,,,,,PM changed to AM
7440,{CB267765-EAB8-419D-9313-1236356A0A83},STTD,3/17/2017,9:23:00 AM,RSTR,RSTR8,1,No,FOG,,,2,16.90,0.38,FALSE,374,442,9.03,8.09,19.10,AS,SF,,,,,,
7441,{589A36A9-1E4F-46C4-A2E1-621133A013E2},STTD,3/17/2017,2:53:00 PM,RSTR,RSTR8,1,No,CLR,,,2,18.70,0.32,FALSE,387,440,9.85,8.19,19.00,AS,SF,,,,,,
7442,{4A8AD48B-CDBF-4853-A51F-1102DE42A5B0},PCS,3/17/2017,10:30:00 AM,FKTR,FKTR,1,No,FOG,,,2,17.30,0.47,FALSE,391,458,9.94,8.23,20.80,AS,,,,,,,Corrected gear condition from blank to 1
7443,{2BBE3546-A836-424E-8C1D-32A6671FBA84},PCS,3/20/2017,2:20:00 PM,FKTR,FKTR,1,No,RAN,,,3,17.20,0.39,FALSE,389,458,9.69,8.30,17.90,AS,ap,,,,,,Corrected gear condition from blank to 1
7444,{9768733C-EE9E-40C5-9B39-96FE64AFF0CD},STTD,3/20/2017,12:50:00 PM,RSTR,RSTR8,,No,RAN,,,3,16.60,0.33,FALSE,376,448,9.01,8.19,20.10,AS,SF,,,,,,
7445,{2DB2FD1B-1CFB-49FF-A793-8CDCF4743A34},STTD,3/20/2017,9:50:00 AM,RSTR,RSTR8,1,No,CLD,,,3,16.50,0.35,FALSE,375,449,8.70,8.14,22.40,AS,SF,,,,,,
7446,{130C4B38-82B7-42A8-A15B-3FCEE3AEADB4},STTD,3/21/2017,10:32:00 AM,RSTR,RSTR8,1,No,RAN,,,3,15.90,0.38,FALSE,358,433,8.69,8.07,20.30,AS,SF,,,,,,
7447,{D6C6632A-5586-4564-9591-7EE6327776F3},PCS,3/21/2017,11:25:00 AM,FKTR,FKTR,,No,CLD,,,3,15.70,0.31,FALSE,323,393,9.06,8.14,23.90,AS,,,,,,,
7448,{C655D87E-03E1-4B40-994D-7E4099E21B2E},STTD,3/21/2017,2:32:00 PM,RSTR,RSTR8,1,No,CLD,,,3,16.30,0.31,FALSE,352,423,9.10,8.13,20.00,AS,SF,,,,,,
7449,{0C60F529-AB4A-45A2-BF79-2838ED3319F7},STTD,3/22/2017,10:15:00 AM,RSTR,RSTR8,3,No,CLD,,,1,15.50,0.42,FALSE,297,363,8.91,8.14,27.30,AS,SF,,,,,,
7450,{FC2A8B91-43F8-428F-BBD4-037794285860},STTD,3/22/2017,9:30:00 AM,RSTR,RSTR8,1,No,CLD,,,1,15.50,0.42,FALSE,297,363,8.91,8.14,27.30,AS,SF,,,,,,
