"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours","RevCounter","TotalRevs","CommentRevs"
6582,NA,NA,NA,NA,"Check",23.5,NA,NA,""
6583,NA,NA,NA,NA,"Pull",21,NA,NA,""
6584,NA,NA,NA,NA,"Set",0,NA,NA,""
6585,NA,NA,NA,NA,"Check",23.5333333333333,NA,NA,""
6597,NA,NA,NA,NA,"Check",24.5666666666667,NA,NA,""
6587,NA,NA,NA,NA,"Check",24.6,NA,NA,""
6601,NA,NA,NA,NA,"Pull",21.8666666666667,NA,NA,""
6603,NA,NA,NA,NA,"Set",0,NA,NA,""
6604,NA,NA,NA,NA,"Check",24.8833333333333,NA,NA,""
6605,NA,NA,NA,NA,"Check",24.0166666666667,NA,NA,""
6606,NA,NA,NA,NA,"Check",22.8666666666667,NA,NA,""
6602,NA,NA,NA,NA,"Pull",23.1833333333333,NA,NA,""
6607,NA,NA,NA,NA,"Set",0,NA,NA,""
6608,NA,NA,NA,NA,"Check",25.35,NA,NA,""
6609,NA,NA,NA,NA,"Check",21,NA,NA,""
6618,NA,NA,NA,NA,"Check",24.2166666666667,NA,NA,""
6619,NA,NA,NA,NA,"Pull",25.9166666666667,NA,NA,""
6621,NA,NA,NA,NA,"Set",0,NA,NA,""
6622,NA,NA,NA,NA,"Pull",25.1833333333333,NA,NA,""
6623,NA,NA,NA,NA,"Set",0,NA,NA,""
6624,NA,NA,NA,NA,"Pull",25.9833333333333,NA,NA,""
6625,NA,NA,NA,NA,"Set",0,NA,NA,""
6656,NA,NA,NA,NA,"Check",22.8666666666667,NA,NA,""
6626,NA,NA,NA,NA,"Check",24.25,NA,NA,""
6628,NA,NA,NA,NA,"Check",22.15,NA,NA,""
6629,NA,NA,NA,NA,"Pull",26.9333333333333,NA,NA,""
6627,NA,NA,NA,NA,"Set",0,NA,NA,""
6640,NA,NA,NA,NA,"Check",24.4333333333333,NA,NA,""
6642,NA,NA,NA,NA,"Pull",20.3,NA,NA,""
6643,NA,NA,NA,NA,"Set",0,NA,NA,""
6644,NA,NA,NA,NA,"Check",25.1333333333333,NA,NA,""
6645,NA,NA,NA,NA,"Check",24.2,NA,NA,""
6657,NA,NA,NA,NA,"Check",25.0833333333333,NA,NA,""
6658,NA,NA,NA,NA,"Pull",25.8333333333333,NA,NA,""
6659,NA,NA,NA,NA,"Set",0,NA,NA,""
6660,NA,NA,NA,NA,"Check",28.1,NA,NA,""
6662,NA,NA,NA,NA,"Check",23,NA,NA,""
6663,NA,NA,NA,NA,"Check",26.1666666666667,NA,NA,""
6664,NA,NA,NA,NA,"Pull",21.4166666666667,NA,NA,""
6665,NA,NA,NA,NA,"Set",0,NA,NA,""
6666,NA,NA,NA,NA,"Check",28.5666666666667,NA,NA,""
6667,NA,NA,NA,NA,"Check",24.3666666666667,NA,NA,""
6668,NA,NA,NA,NA,"Check",21.75,NA,NA,""
6674,NA,NA,NA,NA,"Pull",19.7666666666667,NA,NA,""
6678,NA,NA,NA,NA,"Set",0,NA,NA,""
6682,NA,NA,NA,NA,"Check",26.85,NA,NA,""
6681,NA,NA,NA,NA,"Check",24.3833333333333,NA,NA,""
6680,NA,NA,NA,NA,"Pull",21.0666666666667,NA,NA,""
6679,NA,NA,NA,NA,"Set",0,NA,NA,""
6684,NA,NA,NA,NA,"Check",22.7,NA,NA,""
6686,NA,NA,NA,NA,"Check",23.7,NA,NA,""
6687,NA,NA,NA,NA,"Pull",25.0166666666667,NA,NA,""
6688,NA,NA,NA,NA,"Set",0,NA,NA,""
6702,NA,NA,NA,NA,"Check",22.1,NA,NA,""
6691,NA,NA,NA,NA,"Check",24.8166666666667,NA,NA,""
6696,NA,NA,NA,NA,"Check",21.9,NA,NA,""
6703,NA,NA,NA,NA,"Pull",25.7166666666667,NA,NA,""
6709,NA,NA,NA,NA,"Set",0,NA,NA,""
6700,NA,NA,NA,NA,"Check",26.6,NA,NA,""
6710,NA,NA,NA,NA,"Check",25.3166666666667,NA,NA,""
6714,NA,NA,NA,NA,"Check",21.4166666666667,NA,NA,""
6723,NA,NA,NA,NA,"Pull",26.7666666666667,NA,NA,""
6722,NA,NA,NA,NA,"Set",0,NA,NA,""
6718,NA,NA,NA,NA,"Check",22.1333333333333,NA,NA,""
6716,NA,NA,NA,NA,"Pull",25.35,NA,NA,""
6734,NA,NA,NA,NA,"Set",0,NA,NA,""
6733,NA,NA,NA,NA,"Check",17.2,NA,NA,""
6732,NA,NA,NA,NA,"Check",27.8333333333333,NA,NA,""
6731,NA,NA,NA,NA,"Check",23.0333333333333,NA,NA,""
6730,NA,NA,NA,NA,"Pull",23.5666666666667,NA,NA,""
6735,NA,NA,NA,NA,"Set",0,NA,NA,""
6763,NA,NA,NA,NA,"Check",23.4333333333333,NA,NA,""
6745,NA,NA,NA,NA,"Check",22.7833333333333,NA,NA,""
6753,NA,NA,NA,NA,"Check",25.7666666666667,NA,NA,""
6740,NA,NA,NA,NA,"Pull",25.2333333333333,NA,NA,""
6737,NA,NA,NA,NA,"Set",0,NA,NA,""
6755,NA,NA,NA,NA,"Check",21.9333333333333,NA,NA,""
6743,NA,NA,NA,NA,"Check",23.5333333333333,NA,NA,""
6759,NA,NA,NA,NA,"Check",22.9333333333333,NA,NA,""
6751,NA,NA,NA,NA,"Pull",22.7166666666667,NA,NA,""
6764,NA,NA,NA,NA,"Set",0,NA,NA,""
6768,NA,NA,NA,NA,"Check",23.9666666666667,NA,NA,""
6770,NA,NA,NA,NA,"Check",24.2666666666667,NA,NA,""
6776,NA,NA,NA,NA,"Pull",26.45,NA,NA,""
6779,NA,NA,NA,NA,"Set",0,NA,NA,""
6780,NA,NA,NA,NA,"Check",26,NA,NA,""
6783,NA,NA,NA,NA,"Check",20.8333333333333,NA,NA,""
6786,NA,NA,NA,NA,"Check",23.4166666666667,NA,NA,""
6788,NA,NA,NA,NA,"Pull",25,NA,NA,""
6793,NA,NA,NA,NA,"Set",0,NA,NA,""
6790,NA,NA,NA,NA,"Check",20.6,NA,NA,""
6802,NA,NA,NA,NA,"Check",24.8166666666667,NA,NA,""
6821,NA,NA,NA,NA,"Pull",25.4666667,NA,NA,""
6809,NA,NA,NA,NA,"Set",0,NA,NA,""
6808,NA,NA,NA,NA,"Check",4.53333333333333,NA,NA,""
6813,NA,NA,NA,NA,"Check",24.8,NA,NA,""
6812,NA,NA,NA,NA,"Check",19.1,NA,NA,""
6807,NA,NA,NA,NA,"Check",23.85,NA,NA,""
6815,NA,NA,NA,NA,"Pull",23.3333333333333,NA,NA,""
6889,NA,NA,NA,NA,"Set",0,NA,NA,""
6901,NA,NA,NA,NA,"Check",22.2,NA,NA,""
6904,NA,NA,NA,NA,"Check",24.6666666666667,NA,NA,""
6907,NA,NA,NA,NA,"Check",22.6666666666667,NA,NA,""
6908,NA,NA,NA,NA,"Pull",23.5833333333333,NA,NA,""
6910,NA,NA,NA,NA,"Set",0,NA,NA,""
6914,NA,NA,NA,NA,"Check",27.2833333333333,NA,NA,""
6921,NA,NA,NA,NA,"Check",26.8166666666667,NA,NA,""
6926,NA,NA,NA,NA,"Check",23.35,NA,NA,""
6928,NA,NA,NA,NA,"Pull",22.75,NA,NA,""
6936,NA,NA,NA,NA,"Set",0,NA,NA,""
6940,NA,NA,NA,NA,"Pull",27.7166666666667,NA,NA,""
6942,NA,NA,NA,NA,"Set",0,NA,NA,""
6945,NA,NA,NA,NA,"Check",20.0833333333333,NA,NA,""
6946,NA,NA,NA,NA,"Check",23.6833333333333,NA,NA,""
6960,NA,NA,NA,NA,"Pull",24.6833333333333,NA,NA,""
6964,NA,NA,NA,NA,"Set",0,NA,NA,""
6966,NA,NA,NA,NA,"Check",25.4,NA,NA,""
6968,NA,NA,NA,NA,"Check",25.85,NA,NA,""
6974,NA,NA,NA,NA,"Check",20.5,NA,NA,""
6975,NA,NA,NA,NA,"Pull",23.55,NA,NA,""
6981,NA,NA,NA,NA,"Set",0,NA,NA,""
6983,NA,NA,NA,NA,"Check",27.45,NA,NA,""
6985,NA,NA,NA,NA,"Check",18.7333333333333,NA,NA,""
6994,NA,NA,NA,NA,"Check",33.0166666666667,NA,NA,""
6999,NA,NA,NA,NA,"Pull",16.0833333333333,NA,NA,""
7001,NA,NA,NA,NA,"Set",0,NA,NA,""
7003,NA,NA,NA,NA,"Check",25.75,NA,NA,""
7004,NA,NA,NA,NA,"Check",24.1,NA,NA,""
7007,NA,NA,NA,NA,"Check",25.8666666666667,NA,NA,""
7008,NA,NA,NA,NA,"Pull",27.9166666666667,NA,NA,""
7013,NA,NA,NA,NA,"Set",0,NA,NA,""
7014,NA,NA,NA,NA,"Check",26.7666666666667,NA,NA,""
7016,NA,NA,NA,NA,"Check",25.4,NA,NA,""
7027,NA,NA,NA,NA,"Check",24.75,NA,NA,""
7029,NA,NA,NA,NA,"Pull",20.5666666666667,NA,NA,""
7031,NA,NA,NA,NA,"Set",0,NA,NA,""
7032,NA,NA,NA,NA,"Check",24.6166666666667,NA,NA,""
7034,NA,NA,NA,NA,"Check",23.3666666666667,NA,NA,""
7036,NA,NA,NA,NA,"Pull",21.15,NA,NA,""
7038,NA,NA,NA,NA,"Set",0,NA,NA,""
7040,NA,NA,NA,NA,"Check",23.1666666666667,NA,NA,""
7042,NA,NA,NA,NA,"Check",27,NA,NA,""
7053,NA,NA,NA,NA,"Check",22.8333333333333,NA,NA,""
7055,NA,NA,NA,NA,"Pull",22.25,NA,NA,""
7056,NA,NA,NA,NA,"Set",0,NA,NA,""
7060,NA,NA,NA,NA,"Check",24.75,NA,NA,""
7063,NA,NA,NA,NA,"Check",23.75,NA,NA,""
7065,NA,NA,NA,NA,NA,NA,NA,NA,""
7071,NA,NA,NA,NA,"Check",0,NA,NA,""
7066,NA,NA,NA,NA,"Pull",21.3333333333333,NA,NA,""
7073,NA,NA,NA,NA,"Set",0,NA,NA,""
7081,NA,NA,NA,NA,"Check",24.4833333333333,NA,NA,""
7082,NA,NA,NA,NA,"Check",23.0833333333333,NA,NA,""
7087,NA,NA,NA,NA,"Check",24.2,NA,NA,""
7089,NA,NA,NA,NA,"Pull",23.4666666666667,NA,NA,""
7090,NA,NA,NA,NA,"Set",0,NA,NA,""
7092,NA,NA,NA,NA,"Check",25.15,NA,NA,""
7095,NA,NA,NA,NA,"Check",26.35,NA,NA,""
7097,NA,NA,NA,NA,"Pull",24.8833333333333,NA,NA,""
7145,NA,NA,NA,NA,"Set",0,NA,NA,""
7143,NA,NA,NA,NA,"Check",22,NA,NA,""
7156,NA,NA,NA,NA,"Check",27.0166666666667,NA,NA,""
7148,NA,NA,NA,NA,"Pull",22.7166666666667,NA,NA,""
7152,NA,NA,NA,NA,"Set",0,NA,NA,""
7153,NA,NA,NA,NA,"Check",24.75,NA,NA,""
7154,NA,NA,NA,NA,"Check",22.3333333333333,NA,NA,""
7155,NA,NA,NA,NA,"Check",22.75,NA,NA,""
7164,NA,NA,NA,NA,"Pull",21.9833333333333,NA,NA,""
7162,NA,NA,NA,NA,"Set",0,NA,NA,""
7163,NA,NA,NA,NA,"Check",22.4166666666667,NA,NA,""
7165,NA,NA,NA,NA,"Pull",25.6666666666667,NA,NA,""
7170,NA,NA,NA,NA,"Set",0,NA,NA,""
7190,NA,NA,NA,NA,"Check",26.7333333333333,NA,NA,""
7175,NA,NA,NA,NA,"Check",23.1666666666667,NA,NA,""
7187,NA,NA,NA,NA,"Pull",20.75,NA,NA,""
7191,NA,NA,NA,NA,"Set",0,NA,NA,""
7188,NA,NA,NA,NA,"Pull",19.4666666666667,NA,NA,""
7189,NA,NA,NA,NA,"Set",0,NA,NA,""
7176,NA,NA,NA,NA,"Check",26.4,NA,NA,""
7186,NA,NA,NA,NA,"Check",25.0666666666667,NA,NA,""
7184,NA,NA,NA,NA,"Pull",22.85,NA,NA,""
7183,NA,NA,NA,NA,"Set",0,NA,NA,""
7185,NA,NA,NA,NA,"Pull",22.7333333333333,NA,NA,""
7198,NA,NA,NA,NA,"Set",0,NA,NA,""
7199,NA,NA,NA,NA,"Check",24.9166666666667,NA,NA,""
7197,NA,NA,NA,NA,"Check",25.8666666666667,NA,NA,""
7200,NA,NA,NA,NA,"Check",24.1666666666667,NA,NA,""
7201,NA,NA,NA,NA,"Pull",18.6666666666667,NA,NA,""
7232,NA,NA,NA,NA,"Set",0,NA,NA,""
7233,NA,NA,NA,NA,"Check",23.15,NA,NA,""
7234,NA,NA,NA,NA,"Check",22.75,NA,NA,""
7245,NA,NA,NA,NA,"Pull",24.5,NA,NA,""
7246,NA,NA,NA,NA,"Set",0,NA,NA,""
7247,NA,NA,NA,NA,"Check",24.9333333333333,NA,NA,""
7248,NA,NA,NA,NA,"Check",23.75,NA,NA,""
7262,NA,NA,NA,NA,"Set",0,NA,NA,""
7266,NA,NA,NA,NA,"Pull",22.65,NA,NA,""
7269,NA,NA,NA,NA,"Set",0,NA,NA,""
7271,NA,NA,NA,NA,"Check",22.3833333333333,NA,NA,""
7272,NA,NA,NA,NA,"Check",23.2,NA,NA,""
7273,NA,NA,NA,NA,"Pull",22.9666666666667,NA,NA,""
7274,NA,NA,NA,NA,"Set",0,NA,NA,""
7276,NA,NA,NA,NA,"Check",23.3666666666667,NA,NA,""
7279,NA,NA,NA,NA,"Check",21.6333333333333,NA,NA,""
7281,NA,NA,NA,NA,"Pull",25.75,NA,NA,""
7339,NA,NA,NA,NA,"Set",0,NA,NA,""
7340,NA,NA,NA,NA,"Check",28.3333333333333,NA,NA,""
7345,NA,NA,NA,NA,"Check",24.8333333333333,NA,NA,""
7356,NA,NA,NA,NA,"Check",21.5,NA,NA,""
7361,NA,NA,NA,NA,"Pull",25.5,NA,NA,""
7362,NA,NA,NA,NA,"Set",0,NA,NA,""
7365,NA,NA,NA,NA,"Pull",23.8166666666667,NA,NA,""
7409,NA,NA,NA,NA,"Set",0,NA,NA,""
7410,NA,NA,NA,NA,"Check",21.4166666666667,NA,NA,""
7411,NA,NA,NA,NA,"Check",25.0833333333333,NA,NA,""
7426,NA,NA,NA,NA,"Pull",24.5,NA,NA,""
7421,NA,NA,NA,NA,"Set",0,NA,NA,""
7428,NA,NA,NA,NA,"Check",24.5666666666667,NA,NA,""
7438,NA,NA,NA,NA,"Check",23.3333333333333,NA,NA,""
7442,NA,NA,NA,NA,"Pull",22.1666666666667,NA,NA,""
7443,NA,NA,NA,NA,"Set",0,NA,NA,""
7451,NA,NA,NA,NA,"Check",26.0166666666667,NA,NA,""
7458,NA,NA,NA,NA,"Check",23.9333333333333,NA,NA,""
7463,NA,NA,NA,NA,"Pull",23.3,NA,NA,""
7515,NA,NA,NA,NA,"Set",0,NA,NA,""
7516,NA,NA,NA,NA,"Check",22.5833333333333,NA,NA,""
7517,NA,NA,NA,NA,"Check",22.2,NA,NA,""
7518,NA,NA,NA,NA,"Pull",25.45,NA,NA,""
7519,NA,NA,NA,NA,"Set",0,NA,NA,""
7520,NA,NA,NA,NA,"Check",22.95,NA,NA,""
7521,NA,NA,NA,NA,"Check",23.3833333333333,NA,NA,""
7522,NA,NA,NA,NA,"Pull",20.85,NA,NA,""
7546,NA,NA,NA,NA,"Set",0,NA,NA,""
7547,NA,NA,NA,NA,"Check",24.3,NA,NA,""
7548,NA,NA,NA,NA,"Check",20.9,NA,NA,""
7549,NA,NA,NA,NA,"Check",27.2666666666667,NA,NA,""
7550,NA,NA,NA,NA,"Pull",23.4166666666667,NA,NA,""
7545,NA,NA,NA,NA,"Set",0,NA,NA,""
7551,NA,NA,NA,NA,"Check",29.9166666666667,NA,NA,""
7552,NA,NA,NA,NA,"Check",22.8166666666667,NA,NA,""
7553,NA,NA,NA,NA,"Check",25.35,NA,NA,""
7544,NA,NA,NA,NA,"Pull",21.0833333333333,NA,NA,""
7558,NA,NA,NA,NA,"Check",28.4,NA,NA,""
7565,NA,NA,NA,NA,"Set",0,NA,NA,""
7564,NA,NA,NA,NA,"Check",23.95,NA,NA,""
7563,NA,NA,NA,NA,"Check",24.15,NA,NA,""
7562,NA,NA,NA,NA,"Check",24.7,NA,NA,""
7561,NA,NA,NA,NA,"Pull",21,NA,NA,""
7560,NA,NA,NA,NA,"Set",0,NA,NA,""
7559,NA,NA,NA,NA,"Check",26.1833333333333,NA,NA,""
7557,NA,NA,NA,NA,"Check",23.2666666666667,NA,NA,""
7556,NA,NA,NA,NA,"Pull",20.0833333333333,NA,NA,""
7555,NA,NA,NA,NA,"Set",0,NA,NA,""
7554,NA,NA,NA,NA,"Check",26.3333333333333,NA,NA,""
7630,NA,NA,NA,NA,"Check",23.45,NA,NA,""
7629,NA,NA,NA,NA,"Pull",24.3833333333333,NA,NA,""
7628,NA,NA,NA,NA,"Set",0,NA,NA,""
7627,NA,NA,NA,NA,"Check",24.7666666666667,NA,NA,""
7626,NA,NA,NA,NA,"Check",23.5833333333333,NA,NA,""
7625,NA,NA,NA,NA,"Check",23.6666666666667,NA,NA,""
7624,NA,NA,NA,NA,"Pull",20.0833333333333,NA,NA,""
7623,NA,NA,NA,NA,"Set",0,NA,NA,""
7620,NA,NA,NA,NA,"Check",23.0333333333333,NA,NA,""
7621,NA,NA,NA,NA,"Check",24.7166666666667,NA,NA,""
7619,NA,NA,NA,NA,"Check",24.5,NA,NA,""
7618,NA,NA,NA,NA,"Pull",23.8333333333333,NA,NA,""
7661,NA,NA,NA,NA,"Set",0,NA,NA,""
7660,NA,NA,NA,NA,"Check",23.9166666666667,NA,NA,""
7665,NA,NA,NA,NA,"Check",25,NA,NA,""
7659,NA,NA,NA,NA,"Check",23.05,NA,NA,""
7668,NA,NA,NA,NA,"Pull",24.1666666666667,NA,NA,""
7685,NA,NA,NA,NA,"Set",0,NA,NA,""
7686,NA,NA,NA,NA,"Pull",24.05,NA,NA,""
7687,NA,NA,NA,NA,"Set",0,NA,NA,""
7683,NA,NA,NA,NA,"Check",24.8333333333333,NA,NA,""
7684,NA,NA,NA,NA,"Pull",19.95,NA,NA,""
7688,NA,NA,NA,NA,"Set",0,NA,NA,""
7689,NA,NA,NA,NA,"Check",23.3166666666667,NA,NA,""
7795,NA,NA,NA,NA,"Check",21.7166666666667,NA,NA,""
7690,NA,NA,NA,NA,"Pull",21.3666666666667,NA,NA,""
7691,NA,NA,NA,NA,"Set",0,NA,NA,""
7794,NA,NA,NA,NA,"Check",29,NA,NA,""
7793,NA,NA,NA,NA,"Check",21.6333333333333,NA,NA,""
7787,NA,NA,NA,NA,"Check",20.9666666666667,NA,NA,""
7791,NA,NA,NA,NA,"Pull",24.65,NA,NA,""
7776,NA,NA,NA,NA,"Set",0,NA,NA,""
7775,NA,NA,NA,NA,"Check",27.2833333333333,NA,NA,""
7774,NA,NA,NA,NA,"Check",19.9833333333333,NA,NA,""
7772,NA,NA,NA,NA,"Check",23.15,NA,NA,""
7771,NA,NA,NA,NA,"Pull",22.45,NA,NA,""
7769,NA,NA,NA,NA,"Set",0,NA,NA,""
7770,NA,NA,NA,NA,"Check",24.2,NA,NA,""
7764,NA,NA,NA,NA,"Check",24.4666666666667,NA,NA,""
7783,NA,NA,NA,NA,"Check",22.3166666666667,NA,NA,""
7785,NA,NA,NA,NA,"Pull",26.4166666666667,NA,NA,""
7784,NA,NA,NA,NA,"Set",0,NA,NA,""
7796,NA,NA,NA,NA,"Check",22.7166666666667,NA,NA,""
7797,NA,NA,NA,NA,"Check",25.2666666666667,NA,NA,""
7800,NA,NA,NA,NA,"Check",22.9333333333333,NA,NA,""
7801,NA,NA,NA,NA,"Pull",22.2666666666667,NA,NA,""
7804,NA,NA,NA,NA,"Set",0,NA,NA,""
7802,NA,NA,NA,NA,"Check",20.75,NA,NA,""
7805,NA,NA,NA,NA,"Check",26.0166666666667,NA,NA,""
7816,NA,NA,NA,NA,"Set",0,NA,NA,""
7817,NA,NA,NA,NA,"Check",25.8,NA,NA,""
7818,NA,NA,NA,NA,"Check",23.7666666666667,NA,NA,""
7819,NA,NA,NA,NA,"Check",26.8,NA,NA,""
7820,NA,NA,NA,NA,"Pull",18.8833333333333,NA,NA,""
7827,NA,NA,NA,NA,"Check",24,NA,NA,""
7826,NA,NA,NA,NA,"Pull",19.5,NA,NA,""
7825,NA,NA,NA,NA,"Set",0,NA,NA,""
7836,NA,NA,NA,NA,"Check",27.5333333333333,NA,NA,""
7837,NA,NA,NA,NA,"Check",21.7666666666667,NA,NA,""
7838,NA,NA,NA,NA,"Check",23.8333333333333,NA,NA,""
7839,NA,NA,NA,NA,"Pull",23.05,NA,NA,""
7840,NA,NA,NA,NA,"Set",0,NA,NA,""
7843,NA,NA,NA,NA,"Check",22.4333333333333,NA,NA,""
7845,NA,NA,NA,NA,"Check",28.3,NA,NA,""
7844,NA,NA,NA,NA,"Check",22.45,NA,NA,""
7846,NA,NA,NA,NA,"Pull",22.65,NA,NA,""
7851,NA,NA,NA,NA,"Set",0,NA,NA,""
7853,NA,NA,NA,NA,"Check",30.0333333333333,NA,NA,""
7852,NA,NA,NA,NA,"Check",20.4333333333333,NA,NA,""
7854,NA,NA,NA,NA,"Check",23.0333333333333,NA,NA,""
7855,NA,NA,NA,NA,"Pull",28.6666666666667,NA,NA,""
7856,NA,NA,NA,NA,"Set",0,NA,NA,""
7857,NA,NA,NA,NA,"Check",25.3,NA,NA,""
7859,NA,NA,NA,NA,"Check",25.3833333333333,NA,NA,""
7858,NA,NA,NA,NA,"Check",22.1,NA,NA,""
7860,NA,NA,NA,NA,"Set",0,NA,NA,""
7873,NA,NA,NA,NA,"Check",22.1333333333333,NA,NA,""
7874,NA,NA,NA,NA,"Pull",27.05,NA,NA,""
7877,NA,NA,NA,NA,"Set",0,NA,NA,""
7876,NA,NA,NA,NA,"Check",21.5,NA,NA,""
7879,NA,NA,NA,NA,"Check",27.8333333333333,NA,NA,""
7887,NA,NA,NA,NA,"Pull",22.3333333333333,NA,NA,""
7881,NA,NA,NA,NA,"Set",0,NA,NA,""
7888,NA,NA,NA,NA,"Check",22.3166666666667,NA,NA,""
7897,NA,NA,NA,NA,"Check",24.4166666666667,NA,NA,""
7900,NA,NA,NA,NA,"Check",24.0166666666667,NA,NA,""
7899,NA,NA,NA,NA,"Pull",22.8333333333333,NA,NA,""
7891,NA,NA,NA,NA,"Set",0,NA,NA,""
7904,NA,NA,NA,NA,"Check",26.7666666666667,NA,NA,""
7901,NA,NA,NA,NA,"Check",21.3833333333333,NA,NA,""
7906,NA,NA,NA,NA,"Pull",24.1833333333333,NA,NA,""
7919,NA,NA,NA,NA,"Set",0,NA,NA,""
7920,NA,NA,NA,NA,"Check",23.7333333333333,NA,NA,""
7915,NA,NA,NA,NA,"Check",23.9666666666667,NA,NA,""
7909,NA,NA,NA,NA,"Check",22.7833333333333,NA,NA,""
7921,NA,NA,NA,NA,"Pull",23.65,NA,NA,""
7944,NA,NA,NA,NA,"Set",0,NA,NA,""
7922,NA,NA,NA,NA,"Check",25.1833333333333,NA,NA,""
7923,NA,NA,NA,NA,"Check",23.1666666666667,NA,NA,""
7924,NA,NA,NA,NA,"Check",23.7333333333333,NA,NA,""
7925,NA,NA,NA,NA,"Pull",23.6333333333333,NA,NA,""
7926,NA,NA,NA,NA,"Set",0,NA,NA,""
7927,NA,NA,NA,NA,"Check",23.1666666666667,NA,NA,""
7929,NA,NA,NA,NA,"Check",24.1833333333333,NA,NA,""
7928,NA,NA,NA,NA,"Check",22.9666666666667,NA,NA,""
7930,NA,NA,NA,NA,"Pull",27.4333333333333,NA,NA,""
7931,NA,NA,NA,NA,"Set",0,NA,NA,""
7932,NA,NA,NA,NA,"Check",22.2833333333333,NA,NA,""
7933,NA,NA,NA,NA,"Check",24.9333333333333,NA,NA,""
7934,NA,NA,NA,NA,"Check",23.3166666666667,NA,NA,""
7935,NA,NA,NA,NA,"Pull",23.3333333333333,NA,NA,""
7936,NA,NA,NA,NA,"Set",0,NA,NA,""
7937,NA,NA,NA,NA,"Check",24.0833333333333,NA,NA,""
7938,NA,NA,NA,NA,"Check",22.8666666666667,NA,NA,""
7939,NA,NA,NA,NA,"Pull",25.1666666666667,NA,NA,""
7940,NA,NA,NA,NA,"Set",0,NA,NA,""
7941,NA,NA,NA,NA,"Check",21.8833333333333,NA,NA,""
7942,NA,NA,NA,NA,"Check",25.55,NA,NA,""
8004,NA,NA,NA,NA,"Check",23.2666666666667,NA,NA,""
7943,NA,NA,NA,NA,"Pull",23.85,NA,NA,""
8005,NA,NA,NA,NA,"Set",0,NA,NA,""
8006,NA,NA,NA,NA,"Check",24.6166666666667,NA,NA,""
8010,NA,NA,NA,NA,"Check",23.15,NA,NA,""
8007,NA,NA,NA,NA,"Check",22.5833333333333,NA,NA,""
8008,NA,NA,NA,NA,"Pull",24.3333333333333,NA,NA,""
8009,NA,NA,NA,NA,"Set",0,NA,NA,""
8012,NA,NA,NA,NA,"Check",24.7833333333333,NA,NA,""
8013,NA,NA,NA,NA,NA,NA,NA,NA,""
8016,NA,NA,NA,NA,"Check",24.4,NA,NA,""
8019,NA,NA,NA,NA,"Check",23.15,NA,NA,""
8021,NA,NA,NA,NA,"Pull",23.3166666666667,NA,NA,""
8033,NA,NA,NA,NA,"Check",23.9333333333333,NA,NA,""
8032,NA,NA,NA,NA,"Check",23.25,NA,NA,""
8029,NA,NA,NA,NA,"Check",23.6333333333333,NA,NA,""
8024,NA,NA,NA,NA,"Pull",24.0833333333333,NA,NA,""
8040,NA,NA,NA,NA,"Set",0,NA,NA,""
8042,NA,NA,NA,NA,"Check",22.25,NA,NA,""
8045,NA,NA,NA,NA,"Check",24.2166666666667,NA,NA,""
8047,NA,NA,NA,NA,"Check",25.5833333333333,NA,NA,""
8049,NA,NA,NA,NA,"Pull",23.7,NA,NA,""
8068,NA,NA,NA,NA,"Set",0,NA,NA,""
8067,NA,NA,NA,NA,"Check",5.68333333333333,NA,NA,""
8083,NA,NA,NA,NA,"Check",20.4333333333333,NA,NA,""
8082,NA,NA,NA,NA,"Pull",24.8833333333333,NA,NA,""
8073,NA,NA,NA,NA,"Set",0,NA,NA,""
8060,NA,NA,NA,NA,"Check",24.4666666666667,NA,NA,""
8070,NA,NA,NA,NA,"Check",23.5,NA,NA,""
8069,NA,NA,NA,NA,"Check",24.45,NA,NA,""
8099,NA,NA,NA,NA,"Pull",23.4666666666667,NA,NA,""
8096,NA,NA,NA,NA,"Set",0,NA,NA,""
8088,NA,NA,NA,NA,"Check",24.5833333333333,NA,NA,""
8086,NA,NA,NA,NA,"Check",24.0833333333333,NA,NA,""
8085,NA,NA,NA,NA,"Check",23.0833333333333,NA,NA,""
8101,NA,NA,NA,NA,"Pull",24,NA,NA,""
8102,NA,NA,NA,NA,"Set",0,NA,NA,""
8109,NA,NA,NA,NA,"Check",24.3333333333333,NA,NA,""
8107,NA,NA,NA,NA,"Check",24,NA,NA,""
8116,NA,NA,NA,NA,"Check",23.8666666666667,NA,NA,""
8113,NA,NA,NA,NA,"Pull",23.2166666666667,NA,NA,""
8115,NA,NA,NA,NA,"Set",0,NA,NA,""
8132,NA,NA,NA,NA,"Check",25.4833333333333,NA,NA,""
8127,NA,NA,NA,NA,"Check",23.9,NA,NA,""
8122,NA,NA,NA,NA,"Check",22.25,NA,NA,""
8119,NA,NA,NA,NA,"Pull",24,NA,NA,""
8117,NA,NA,NA,NA,"Set",0,NA,NA,""
8137,NA,NA,NA,NA,"Check",24.7666666666667,NA,NA,""
8141,NA,NA,NA,NA,"Check",23.5166666666667,NA,NA,""
8138,NA,NA,NA,NA,"Check",23.6,NA,NA,""
8135,NA,NA,NA,NA,"Pull",24.3,NA,NA,""
8143,NA,NA,NA,NA,"Set",0,NA,NA,""
8144,NA,NA,NA,NA,"Check",24.5,NA,NA,""
8153,NA,NA,NA,NA,"Check",26.05,NA,NA,""
